#id,enabled / disabled,"ship's ui name ($ - class, % - number, & - year)",country name,ship's type name,use this name till year,,,,,
@name,enabled,nameUi,country,shipType,tillYear,#suggested,#problems,#infoLink,#textBackup,#nameBackup
3477,,佩利坎,russia,dd,,,,,,
3478,,帕夫林,russia,dd,,,,,,
3479,,山鸡,russia,dd,,,,,,
3480,,秃鹰,russia,dd,,,,,,
3481,,贝卡斯,russia,dd,,,,,,
3482,,斯梅利,russia,dd,,,,,,
3483,,斯科里,russia,dd,,,,,,
3484,,斯塔尼,russia,dd,,,,,,
3485,,斯捷列古什,russia,dd,,,,,,
3486,,斯特拉什尼,russia,dd,,,,,,
3487,,斯托洛热沃伊,russia,dd,,,,,,
3488,,西尔尼,russia,dd,,,,,,
3489,,斯特罗伊尼,russia,dd,,,,,,
3490,,拉扎什奇,russia,dd,,,,,,
3491,,拉斯托洛普尼,russia,dd,,,,,,
3492,,布拉科夫酋长,russia,dd,,,,,,
3493,,布宜,russia,dd,,,,,,
3494,,博伊基,russia,dd,,,,,,
3495,,布尔尼,russia,dd,,,,,,
3496,,布拉维,russia,dd,,,,,,
3497,,布列斯塔什奇,russia,dd,,,,,,
3498,,贝多维奇,russia,dd,,,,,,
3499,,博德里,russia,dd,,,,,,
3500,,贝祖普列奇尼,russia,dd,,,,,,
3501,,维德尼,russia,dd,,,,,,
3502,,格罗兹尼,russia,dd,,,,,,
3503,,格罗姆基,russia,dd,,,,,,
3504,,格罗米亚什基,russia,dd,,,,,,
3505,,扎伟特尼,russia,dd,,,,,,
3506,,扎维德尼,russia,dd,,,,,,
3507,,日瓦,russia,dd,,,,,,
3508,,瑞博,russia,dd,,,,,,
3509,,朱茨基,russia,dd,,,,,,
3510,,扎尔基,russia,dd,,,,,,
3511,,日武契伊,russia,dd,,,,,,
3512,,普希金酋长,russia,dd,,,,,,
3513,,扎多尔尼,russia,dd,,,,,,
3514,,茨万基,russia,dd,,,,,,
3515,,佐尔基,russia,dd,,,,,,
3516,,梅特基,russia,dd,,,,,,
3517,,莫洛捷斯基,russia,dd,,,,,,
3518,,莫什奇尼,russia,dd,,,,,,
3519,,伊斯库斯尼,russia,dd,,,,,,
3520,,伊斯波尼特尔尼,russia,dd,,,,,,
3521,,克雷普基,russia,dd,,,,,,
3522,,里奥吉,russia,dd,,,,,,
3523,,洛夫基,russia,dd,,,,,,
3524,,列图齐伊,russia,dd,,,,,,
3525,,利克霍伊,russia,dd,,,,,,
3526,,特沃尔迪,russia,dd,,,,,,
3527,,托钦尼,russia,dd,,,,,,
3528,,特列沃日尼,russia,dd,,,,,,
3529,,因热纳尔 Maleev,russia,dd,,,,,,
3530,,尤拉索夫斯基上将,russia,dd,,,,,,
3531,,谢尔盖耶夫上将,russia,dd,,,,,,
3532,,因热涅尔-梅卡尼克 Zverev,russia,dd,,,,,,
3533,,德米特里耶夫,russia,dd,,,,,,
3534,,布迪特尔尼,russia,dd,,,,,,
3535,,博沃伊,russia,dd,,,,,,
3536,,弗尼玛特尔尼,russia,dd,,,,,,
3537,,维诺斯利维,russia,dd,,,,,,
3538,,伏努希泰尔尼,russia,dd,,,,,,
3539,,德尔尼,russia,dd,,,,,,
3540,,代亚特尔尼,russia,dd,,,,,,
3541,,多斯托伊尼,russia,dd,,,,,,
3542,,埃米尔-布哈尔斯基,russia,dd,,,,,,
3543,,芬兰,russia,dd,,,,,,
3544,,莫斯科维亚宁,russia,dd,,,,,,
3545,,多布罗瓦莱特,russia,dd,,,,,,
3546,,瓦萨德尼克,russia,dd,,,,,,
3547,,斯拉德科夫,russia,dd,,,,,,
3548,,盖达马克,russia,dd,,,,,,
3549,,阿穆雷特,russia,dd,,,,,,
3550,,热列兹尼亚科夫,russia,dd,,,,,,
3551,,乌苏里江,russia,dd,,,,,,
3552,,罗沙尔,russia,dd,,,,,,
3553,,奥霍特尼克,russia,dd,,,,,,
3554,,孔德拉琴科将军,russia,dd,,,,,,
3555,,西伯利亚史卓克,russia,dd,,,,,,
3556,,波格拉尼奇尼克,russia,dd,,,,,,
3557,,沃伊斯科沃伊,russia,dd,,,,,,
3558,,特鲁克梅涅茨,russia,dd,,,,,,
3559,,喀山,russia,dd,,,,,,
3560,,顿斯科伊卡扎克,russia,dd,,,,,,
3561,,扎巴伊卡列茨,russia,dd,,,,,,
3562,,谢斯塔科夫总理,russia,dd,,,,,,
3563,,萨肯上将,russia,dd,,,,,,
3564,,列塔兰上将 Baranov,russia,dd,,,,,,
3565,,莱特南-扎扎伦尼,russia,dd,,,,,,
3566,,德茨基,russia,dd,,,,,,
3567,,贝司波康,russia,dd,,,,,,
3568,,格涅夫尼,russia,dd,,,,,,
3569,,德茨基,russia,dd,,,,,,
3570,,普罗尼采尔尼,russia,dd,,,,,,
3571,,波斯佩什尼,russia,dd,,,,,,
3572,,什查斯利维,russia,dd,,,,,,
3573,,比斯特里,russia,dd,,,,,,
3574,,皮尔基伊,russia,dd,,,,,,
3575,,波贝迪特尔,russia,dd,,,,,,
3576,,扎比亚卡,russia,dd,,,,,,
3577,,格罗姆,russia,dd,,,,,,
3578,,奥菲,russia,dd,,,,,,
3579,,勒顿,russia,dd,,,,,,
3580,,德斯纳,russia,dd,,,,,,
3581,,阿扎德,russia,dd,,,,,,
3582,,参孙,russia,dd,,,,,,
3583,,加夫里尔,russia,dd,,,,,,
3584,,伊林长官,russia,dd,,,,,,
3585,,伊兹尔梅季耶夫上将,russia,dd,,,,,,
3586,,加夫里尔,russia,dd,,,,,,
3587,,贝利船长,russia,dd,,,,,,
3588,,米克卢霍-马克莱,russia,dd,,,,,,
3589,,科恩上将,russia,dd,,,,,,
3590,,康斯坦丁,russia,dd,,,,,,
3591,,日吉特,russia,dd,,,,,,
3592,,弗拉基米尔,russia,dd,,,,,,
3593,,科农-佐托夫上将,russia,dd,,,,,,
3594,,皇家海军上将,russia,dd,,,,,,
3595,,杜巴索夫长官,russia,dd,,,,,,
3596,,米哈伊尔,russia,dd,,,,,,
3597,,梅切斯拉夫,russia,dd,,,,,,
3598,,伦巴第长官,russia,dd,,,,,,
3599,,吉斯海军上将,russia,dd,,,,,,
3600,,阿夫曲利,russia,dd,,,,,,
3601,,伊扎斯拉夫,russia,dd,,,,,,
3602,,弗谢沃罗德,russia,dd,,,,,,
3603,,维谢斯拉夫,russia,dd,,,,,,
3604,,罗季斯拉夫,russia,dd,,,,,,
3605,,波列斯拉夫,russia,dd,,,,,,
3606,,格罗莫洛集,russia,dd,,,,,,
3607,,普里亚米斯拉夫,russia,dd,,,,,,
3608,,布里亚契斯拉夫,russia,dd,,,,,,
3609,,菲奥多-斯特拉蒂拉特,russia,dd,,,,,,
3610,,菲多尼西,russia,dd,,,,,,
3611,,加兹贝,russia,dd,,,,,,
3612,,卡里亚克里亚,russia,dd,,,,,,
3613,,赞特,russia,dd,,,,,,
3614,,戈格兰,russia,dd,,,,,,
3615,,库尔姆,russia,dd,,,,,,
3616,,Delfin,russia,ss,,,,,,
3617,,Kasatka,russia,ss,,,,,,
3618,,Ugor,russia,ss,,,,,,
3619,,Forel,russia,ss,,,,,,
3620,,Osetr,russia,ss,,,,,,
3621,,Bychok,russia,ss,,,,,,
3622,,Kefal,russia,ss,,,,,,
3623,,Paltus,russia,ss,,,,,,
3624,,Plotva,russia,ss,,,,,,
3625,,Sig,russia,ss,,,,,,
3626,,Keta,russia,ss,,,,,,
3627,,Makrel,russia,ss,,,,,,
3628,,Nalim,russia,ss,,,,,,
3629,,Okun,russia,ss,,,,,,
3630,,Skat,russia,ss,,,,,,
3631,,Som,russia,ss,,,,,,
3632,,Beluga,russia,ss,,,,,,
3633,,Losos,russia,ss,,,,,,
3634,,Peskar,russia,ss,,,,,,
3635,,Schuka,russia,ss,,,,,,
3636,,Sterlya,russia,ss,,,,,,
3637,,Sudak,russia,ss,,,,,,
3638,,Minoga,russia,ss,,,,,,
3639,,Akula,russia,ss,,,,,,
3640,,Karp,russia,ss,,,,,,
3641,,Kaiman,russia,ss,,,,,,
3642,,Morzh,russia,ss,,,,,,
3643,,Narval,russia,ss,,,,,,
3644,,Krab,russia,ss,,,,,,
3645,,Golland,russia,ss,,,,,,
3646,,Bars,russia,ss,,,,,,
3647,,Kambala,russia,ss,,,,,,
3648,,Karas,russia,ss,,,,,,
3649,,Alligator,russia,ss,,,,,,
3650,,Krokodil,russia,ss,,,,,,
3651,,Drakon,russia,ss,,,,,,
3652,,弗兹里夫,russia,tb,,,,,,
3653,,巴图姆,russia,tb,,,,,,
3654,,苏呼姆,russia,tb,,,,,,
3655,,波提,russia,tb,,,,,,
3656,,加格里,russia,tb,,,,,,
3657,,格兰吉克,russia,tb,,,,,,
3658,,科特林,russia,tb,,,,,,
3659,,斯伟伯格,russia,tb,,,,,,
3660,,维堡,russia,tb,,,,,,
3661,,亚博,russia,tb,,,,,,
3662,,雅尔塔,russia,tb,,,,,,
3663,,燕赤河,russia,tb,,,,,,
3664,,雄鹰,russia,tb,,,,,,
3665,,阿纳克里雅,russia,tb,,,,,,
3666,,纳尔根,russia,tb,,,,,,
3667,,比奥克,russia,tb,,,,,,
3668,,博尔戈,russia,tb,,,,,,
3669,,阿娜拉,russia,tb,,,,,,
3670,,达戈,russia,tb,,,,,,
3671,,佩尔诺夫,russia,tb,,,,,,
3672,,托斯纳,russia,tb,,,,,,
3673,,雅斯浦,russia,tb,,,,,,
3674,,塞斯特罗雷茨克,russia,tb,,,,,,
3675,,乌苏里,russia,tb,,,,,,
3676,,拉斯托奇卡,russia,tb,,,,,,
3677,,波德维日,russia,tb,,,,,,
3678,,波利沃斯提,russia,tb,,,,,,
3679,,普利姆尼,russia,tb,,,,,,
3680,,波拉扎尤什基,russia,tb,,,,,,
3681,,普罗佐利维,russia,tb,,,,,,
3682,,普罗兹塔尼,russia,tb,,,,,,
3683,,沃日马提尼,russia,tb,,,,,,
3684,,柳琴,russia,tb,,,,,,
3685,,德拉康,russia,tb,,,,,,
3686,,沃罗纳,russia,tb,,,,,,
3687,,奥廖尔,russia,tb,,,,,,
3688,,凯法尔,russia,tb,,,,,,
3689,,奇兹克,russia,tb,,,,,,
3690,,加尔卡,russia,tb,,,,,,
3691,,卡萨特卡,russia,tb,,,,,,
3692,,波多罗日尼克,russia,tb,,,,,,
3693,,塞莱森,russia,tb,,,,,,
3694,,莫赤,russia,tb,,,,,,
3695,,萨莫帕尔,russia,tb,,,,,,
3696,,什丘卡,russia,tb,,,,,,
3697,,斯昆布里亚,russia,tb,,,,,,
3698,,塞雷娜,russia,tb,,,,,,
3699,,斯克皮昂,russia,tb,,,,,,
3700,,Nerpa,russia,ss,,,,,,
3701,,Tyulen,russia,ss,,,,,,
3702,,Kit,russia,ss,,,,,,
3703,,Kashalot,russia,ss,,,,,,
3704,,Edinorog,russia,ss,,,,,,
3705,,Gepard,russia,ss,,,,,,
3706,,Kuguar,russia,ss,,,,,,
3707,,Leopard,russia,ss,,,,,,
3708,,Lvitsa,russia,ss,,,,,,
3709,,Pantera,russia,ss,,,,,,
3710,,Tigr,russia,ss,,,,,,
3711,,Tur,russia,ss,,,,,,
3712,,Vepr,russia,ss,,,,,,
3713,,Volk,russia,ss,,,,,,
3714,,Yaguar,russia,ss,,,,,,
3715,,Yaz,russia,ss,,,,,,
3716,,Zmeya,russia,ss,,,,,,
3717,,Erzh,russia,ss,,,,,,
3718,,Burevestnik,russia,ss,,,,,,
3719,,Lebed,russia,ss,,,,,,
3720,,Orlan,russia,ss,,,,,,
3721,,Utka,russia,ss,,,,,,
3722,,Dekabrist,russia,ss,,,,,,
3723,,Pravda,russia,ss,,,,,,
3724,,Malyutka,russia,ss,,,,,,
3725,,Zvezda,russia,ss,,,,,,
3726,,Iskra,russia,ss,,,,,,
###,,,spain,,,,,,,
3728,,Alejandro I,spain,bb,,,,,,
3729,,Alfonso XIII,spain,bb,,,,,,
3730,,Algeciras,spain,bb,,,,,,
3731,,Almudena,spain,bb,,,,,,
3732,,América,spain,bb,,,,,,
3733,,Andalucía,spain,bb,,,,,,
3734,,Ángel de la Guarda,spain,bb,,,,,,
3735,,Aquiles,spain,bb,,,,,,
3736,,Aquilón,spain,bb,,,,,,
3737,,Argonauta,spain,bb,,,,,,
3738,,Arrogante,spain,bb,,,,,,
3739,,Astuto,spain,bb,,,,,,
3740,,Atlante,spain,bb,,,,,,
3741,,Ave de Gracia,spain,bb,,,,,,
3742,,Bahama,spain,bb,,,,,,
3743,,Begoña,spain,bb,,,,,,
3744,,Bizarro,spain,bb,,,,,,
3745,,Brillante,spain,bb,,,,,,
3746,,Buen Consejo,spain,bb,,,,,,
3747,,Cambi,spain,bb,,,,,,
3748,,Campeón,spain,bb,,,,,,
3749,,Carmen,spain,bb,,,,,,
3750,,Castilla,spain,bb,,,,,,
3751,,Catalán,spain,bb,,,,,,
3752,,Censeur,spain,bb,,,,,,
3753,,Concepción,spain,bb,,,,,,
3754,,Conde de Regla,spain,bb,,,,,,
3755,,Conde de Tolosa,spain,bb,,,,,,
3756,,Conquistador,spain,bb,,,,,,
3757,,Constante,spain,bb,,,,,,
3758,,Contento,spain,bb,,,,,,
3759,,Dichoso,spain,bb,,,,,,
3760,,Diligente,spain,bb,,,,,,
3761,,Dragón,spain,bb,,,,,,
3762,,Emprendedor,spain,bb,,,,,,
3763,,Eolo,spain,bb,,,,,,
3764,,España,spain,bb,,,,,,
3765,,Esperanza,spain,bb,,,,,,
3766,,Estrella del Mar,spain,bb,,,,,,
3767,,Europa,spain,bb,,,,,,
3768,,Fama Volante,spain,bb,,,,,,
3769,,Fénix,spain,bb,,,,,,
3770,,Fernando VII,spain,bb,,,,,,
3771,,Firme,spain,bb,,,,,,
3772,,Fuerte,spain,bb,,,,,,
3773,,Galga,spain,bb,,,,,,
3774,,Galicia,spain,bb,,,,,,
3775,,Gallardo,spain,bb,,,,,,
3776,,Gallo Indiano,spain,bb,,,,,,
3777,,Genovés,spain,bb,,,,,,
3778,,Glorioso,spain,bb,,,,,,
3779,,Guadalupe,spain,bb,,,,,,
3780,,Guerrero,spain,bb,,,,,,
3781,,Guipúzcoa,spain,bb,,,,,,
3782,,Guipuzcoano,spain,bb,,,,,,
3783,,Halcón,spain,bb,,,,,,
3784,,Hector,spain,bb,,,,,,
3785,,Hércules,spain,bb,,,,,,
3786,,Hermione,spain,bb,,,,,,
3787,,Héroe,spain,bb,,,,,,
3788,,Incendio,spain,bb,,,,,,
3789,,Infanta,spain,bb,,,,,,
3790,,Infante,spain,bb,,,,,,
3791,,Intrépido,spain,bb,,,,,,
3792,,Invencible,spain,bb,,,,,,
3793,,Jaime I,spain,bb,,,,,,
3794,,Lanfranco,spain,bb,,,,,,
3795,,Las Vinas,spain,bb,,,,,,
3796,,Le Ferme,spain,bb,,,,,,
3797,,León,spain,bb,,,,,,
3798,,Magnánimo,spain,bb,,,,,,
3799,,Mejicano,spain,bb,,,,,,
3800,,Miño,spain,bb,,,,,,
3801,,Monarca,spain,bb,,,,,,
3802,,Montañés,spain,bb,,,,,,
3803,,Neptuno,spain,bb,,,,,,
3804,,Nueva España,spain,bb,,,,,,
3805,,Numancia I,spain,bb,,,,,,
3806,,Oriente,spain,bb,,,,,,
3807,,Paloma Indiana,spain,bb,,,,,,
3808,,Pelayo,spain,bb,,,,,,
3809,,Pembroke,spain,bb,,,,,,
3810,,Peruano,spain,bb,,,,,,
3811,,Plutón,spain,bb,,,,,,
3812,,Poder,spain,bb,,,,,,
3813,,Poderoso,spain,bb,,,,,,
3814,,Potencia,spain,bb,,,,,,
3815,,Princesa,spain,bb,,,,,,
3816,,Príncipe,spain,bb,,,,,,
3817,,Príncipe de Asturias,spain,bb,,,,,,
3818,,Purísima Concepcion,spain,bb,,,,,,
3819,,Rayo,spain,bb,,,,,,
3820,,Real Carlos,spain,bb,,,,,,
3821,,Real Familia,spain,bb,,,,,,
3822,,Real Felipe,spain,bb,,,,,,
3823,,Real Mazi,spain,bb,,,,,,
3824,,Reina,spain,bb,,,,,,
3825,,Reina Luisa,spain,bb,,,,,,
3826,,Reina Victoria Eugenia,spain,bb,,,,,,
3827,,Retiro,spain,bb,,,,,,
3828,,Rey Don Francisco de Asís,spain,bb,,,,,,
3829,,Rosa,spain,bb,,,,,,
3830,,Rubí,spain,bb,,,,,,
3831,,Salvador del Mundo,spain,bb,,,,,,
3832,,San Agustín,spain,bb,,,,,,
3833,,San Alejandro,spain,bb,,,,,,
3834,,San Antonio,spain,bb,,,,,,
3835,,San Carlos,spain,bb,,,,,,
3836,,San Cristobal,spain,bb,,,,,,
3837,,San Dámaso,spain,bb,,,,,,
3838,,San Dionisio,spain,bb,,,,,,
3839,,San Esteban,spain,bb,,,,,,
3840,,San Eugenio,spain,bb,,,,,,
3841,,San Felipe,spain,bb,,,,,,
3842,,San Felipe Apostol,spain,bb,,,,,,
3843,,San Fermín,spain,bb,,,,,,
3844,,San Fernando,spain,bb,,,,,,
3845,,San Foit,spain,bb,,,,,,
3846,,San Francisco,spain,bb,,,,,,
3847,,San Francisco de Asís,spain,bb,,,,,,
3848,,San Francisco de Paula,spain,bb,,,,,,
3849,,San Francisco Javier,spain,bb,,,,,,
3850,,San Fulgencio,spain,bb,,,,,,
3851,,San Gabriel 74,spain,bb,,,,,,
3852,,San Genaro,spain,bb,,,,,,
3853,,San Hermenegildo,spain,bb,,,,,,
3854,,San Ignacio,spain,bb,,,,,,
3855,,San Ildefons,spain,bb,,,,,,
3856,,San Isidoro,spain,bb,,,,,,
3857,,San Isidro,spain,bb,,,,,,
3858,,San Joaquín,spain,bb,,,,,,
3859,,San José,spain,bb,,,,,,
3860,,San Joseph,spain,bb,,,,,,
3861,,San Juan,spain,bb,,,,,,
3862,,San Juan Bautista,spain,bb,,,,,,
3863,,San Juan de Dios,spain,bb,,,,,,
3864,,San Juan de Sahagún,spain,bb,,,,,,
3865,,San Juan Nepomuceno,spain,bb,,,,,,
3866,,San Julián,spain,bb,,,,,,
3867,,San Justo,spain,bb,,,,,,
3868,,San Lorenzo,spain,bb,,,,,,
3869,,San Luis,spain,bb,,,,,,
3870,,San Luis Gonzaga,spain,bb,,,,,,
3871,,San Miguel,spain,bb,,,,,,
3872,,San Nicolás,spain,bb,,,,,,
3873,,San Pablo,spain,bb,,,,,,
3874,,San Pascual,spain,bb,,,,,,
3875,,San Pastor,spain,bb,,,,,,
3876,,San Pedro,spain,bb,,,,,,
3877,,San Pedro Alcántara,spain,bb,,,,,,
3878,,San Pedro Apóstol,spain,bb,,,,,,
3879,,San Rafael,spain,bb,,,,,,
3880,,San Ramón,spain,bb,,,,,,
3881,,San Sebastián,spain,bb,,,,,,
3882,,San Telmo,spain,bb,,,,,,
3883,,San Vicente,spain,bb,,,,,,
3884,,Santa Ana,spain,bb,,,,,,
3885,,Santa Barbara,spain,bb,,,,,,
3886,,Santa Isabel,spain,bb,,,,,,
3887,,Santa Rosa,spain,bb,,,,,,
3888,,Santa Rosa Palermo,spain,bb,,,,,,
3889,,Santa Teresa,spain,bb,,,,,,
3890,,Santiago,spain,bb,,,,,,
3891,,Santiago el Mayor,spain,bb,,,,,,
3892,,Santísima Trinidad,spain,bb,,,,,,
3893,,Santo Cristo de Burgos,spain,bb,,,,,,
3894,,Santo Domingo,spain,bb,,,,,,
3895,,Santo Tomas,spain,bb,,,,,,
3896,,Septentrión,spain,bb,,,,,,
3897,,Serio,spain,bb,,,,,,
3898,,Soberano,spain,bb,,,,,,
3899,,Soberbio,spain,bb,,,,,,
3900,,Terrible,spain,bb,,,,,,
3901,,Tigre,spain,bb,,,,,,
3902,,Tridente,spain,bb,,,,,,
3903,,Triunfante,spain,bb,,,,,,
3904,,Triunfo,spain,bb,,,,,,
3905,,Velasco,spain,bb,,,,,,
3906,,Vencedor,spain,bb,,,,,,
3907,,Victoria,spain,bb,,,,,,
3908,,Victorioso,spain,bb,,,,,,
3909,,Águila,spain,bc,,,,,,
3910,,Águila de Nantes,spain,bc,,,,,,
3911,,Águila Volante,spain,bc,,,,,,
3912,,Andalucia,spain,bc,,,,,,
3913,,Andalucia Baja,spain,bc,,,,,,
3914,,Anfítrite,spain,bc,,,,,,
3915,,Aretusa,spain,bc,,,,,,
3916,,Astrea Santa Bárbara,spain,bc,,,,,,
3917,,Astrolabio,spain,bc,,,,,,
3918,,Atocha,spain,bc,,,,,,
3919,,Aurora,spain,bc,,,,,,
3920,,Bailén,spain,bc,,,,,,
3921,,Burlandín,spain,bc,,,,,,
3922,,Ceres,spain,bc,,,,,,
3923,,Colón,spain,bc,,,,,,
3924,,Conde de Tolosa,spain,bc,,,,,,
3925,,Cornelia,spain,bc,,,,,,
3926,,Cortes,spain,bc,,,,,,
3927,,Diana,spain,bc,,,,,,
3928,,Dorada,spain,bc,,,,,,
3929,,El Burlando,spain,bc,,,,,,
3930,,El Chico,spain,bc,,,,,,
3931,,El Jardín de Tritón,spain,bc,,,,,,
3932,,El Real Jorge,spain,bc,,,,,,
3933,,El Selerais,spain,bc,,,,,,
3934,,Esmeralda,spain,bc,,,,,,
3935,,Esperanza,spain,bc,,,,,,
3936,,Estrella,spain,bc,,,,,,
3937,,Fama,spain,bc,,,,,,
3938,,Felipillo,spain,bc,,,,,,
3939,,Fenix,spain,bc,,,,,,
3940,,Fernandillo,spain,bc,,,,,,
3941,,Fidela,spain,bc,,,,,,
3942,,Flecha,spain,bc,,,,,,
3943,,Flora,spain,bc,,,,,,
3944,,Gaton,spain,bc,,,,,,
3945,,Gloria,spain,bc,,,,,,
3946,,Gusana,spain,bc,,,,,,
3947,,Hermiona,spain,bc,,,,,,
3948,,Hermione,spain,bc,,,,,,
3949,,Héroe,spain,bc,,,,,,
3950,,Iberia,spain,bc,,,,,,
3951,,Ifigenia,spain,bc,,,,,,
3952,,Iris,spain,bc,,,,,,
3953,,Isabel II,spain,bc,,,,,,
3954,,Juno,spain,bc,,,,,,
3955,,Júpiter,spain,bc,,,,,,
3956,,La Divina Pastora,spain,bc,,,,,,
3957,,La Flora,spain,bc,,,,,,
3958,,La Galga,spain,bc,,,,,,
3959,,La Griega,spain,bc,,,,,,
3960,,La Paloma,spain,bc,,,,,,
3961,,La Señora Sara,spain,bc,,,,,,
3962,,Lealtad,spain,bc,,,,,,
3963,,Ligera,spain,bc,,,,,,
3964,,Mahonesa,spain,bc,,,,,,
3965,,María Isabel,spain,bc,,,,,,
3966,,Medea,spain,bc,,,,,,
3967,,Mercurio,spain,bc,,,,,,
3968,,Minerva,spain,bc,,,,,,
3969,,Aránzazu,spain,bc,,,,,,
3970,,Pilar,spain,bc,,,,,,
3971,,Rosario,spain,bc,,,,,,
3972,,Palas,spain,bc,,,,,,
3973,,Pena,spain,bc,,,,,,
3974,,Peregrina,spain,bc,,,,,,
3975,,Perla,spain,bc,,,,,,
3976,,Perla de España,spain,bc,,,,,,
3977,,Pingue Pintado,spain,bc,,,,,,
3978,,Pingue Volante,spain,bc,,,,,,
3979,,Preciosa,spain,bc,,,,,,
3980,,Principe de Asturias,spain,bc,,,,,,
3981,,Pronta,spain,bc,,,,,,
3982,,Proserpina,spain,bc,,,,,,
3983,,Providencia,spain,bc,,,,,,
3984,,Prueba,spain,bc,,,,,,
3985,,Rebeca,spain,bc,,,,,,
3986,,Reina María Cristina,spain,bc,,,,,,
3987,,San Andrés,spain,bc,,,,,,
3988,,San Antonio de Padua,spain,bc,,,,,,
3989,,San Cayetano,spain,bc,,,,,,
3990,,San Esteban Apedreado,spain,bc,,,,,,
3991,,San Felipe,spain,bc,,,,,,
3992,,San Fernando el Chico,spain,bc,,,,,,
3993,,San Fernando el Pequeño,spain,bc,,,,,,
3994,,San Francisco,spain,bc,,,,,,
3995,,San Francisco Javier,spain,bc,,,,,,
3996,,San Jorge,spain,bc,,,,,,
3997,,Sán Jose,spain,bc,,,,,,
3998,,San Juanico,spain,bc,,,,,,
3999,,San Marcos,spain,bc,,,,,,
4000,,San Miguel,spain,bc,,,,,,
4001,,Santa Águeda,spain,bc,,,,,,
4002,,Santa Ana,spain,bc,,,,,,
4003,,Santa Balbina,spain,bc,,,,,,
4004,,Santa Bárbara,spain,bc,,,,,,
4005,,Santa Bárbara La Chata,spain,bc,,,,,,
4006,,Santa Bibiana,spain,bc,,,,,,
4007,,Santa Brígida,spain,bc,,,,,,
4008,,Santa Casilda,spain,bc,,,,,,
4009,,Santa Catalina,spain,bc,,,,,,
4010,,Santa Cecilia,spain,bc,,,,,,
4011,,Santa Clara,spain,bc,,,,,,
4012,,Santa Cristina,spain,bc,,,,,,
4013,,Santa Dorotea,spain,bc,,,,,,
4014,,Santa Elena,spain,bc,,,,,,
4015,,Santa Escolástica,spain,bc,,,,,,
4016,,Santa Florentina,spain,bc,,,,,,
4017,,Santa Genoveva,spain,bc,,,,,,
4018,,Santa Gertrudis,spain,bc,,,,,,
4019,,Santa Isabel,spain,bc,,,,,,
4020,,Santa Leocadia,spain,bc,,,,,,
4021,,Santa Lucía,spain,bc,,,,,,
4022,,Santa Margarita,spain,bc,,,,,,
4023,,Santa María de la Cabeza,spain,bc,,,,,,
4024,,Santa María Magdalena,spain,bc,,,,,,
4025,,Santa Marta,spain,bc,,,,,,
4026,,Santa Matilde,spain,bc,,,,,,
4027,,Santa Mónica,spain,bc,,,,,,
4028,,Santa Paula,spain,bc,,,,,,
4029,,Santa Perpetua,spain,bc,,,,,,
4030,,Santa Petronila,spain,bc,,,,,,
4031,,Santa Quiteria,spain,bc,,,,,,
4032,,Santa Rita,spain,bc,,,,,,
4033,,Santa Rosa,spain,bc,,,,,,
4034,,Santa Rosalía,spain,bc,,,,,,
4035,,Santa Rufina,spain,bc,,,,,,
4036,,Santa Sabina,spain,bc,,,,,,
4037,,Santa Susana,spain,bc,,,,,,
4038,,Santa Tecla,spain,bc,,,,,,
4039,,Santa Teresa,spain,bc,,,,,,
4040,,Santa Yrene,spain,bc,,,,,,
4041,,Santiago Neptuno,spain,bc,,,,,,
4042,,Soledad,spain,bc,,,,,,
4043,,Sorpresa,spain,bc,,,,,,
4044,,Tetis,spain,bc,,,,,,
4045,,Tetis Guadalupe,spain,bc,,,,,,
4046,,Tigre,spain,bc,,,,,,
4047,,Tolosilla,spain,bc,,,,,,
4048,,Triunfo San Gristóbal,spain,bc,,,,,,
4049,,独角兽,spain,bc,,,,,,
4050,,Venganza,spain,bc,,,,,,
4051,,Ventura,spain,bc,,,,,,
4052,,Venturera,spain,bc,,,,,,
4053,,Victoria,spain,bc,,,,,,
4054,,Villa de Bilbao,spain,bc,,,,,,
4055,,Viva,spain,bc,,,,,,
4056,,Volante,spain,bc,,,,,,
4057,,Ynfante,spain,bc,,,,,,
4058,,Infanta Maria Teresa,spain,ca,,,,,,
4059,,Vizcaya,spain,ca,,,,,,
4060,,Alfonso XII,spain,ca,,,,,,
4061,,Almirante Cervera,spain,ca,,,,,,
4062,,Almirante Oquendo,spain,ca,,,,,,
4063,,Aragon,spain,ca,,,,,,
4064,,Baleares,spain,ca,,,,,,
4065,,Begoña,spain,ca,,,,,,
4066,,Blas de Lezo,spain,ca,,,,,,
4067,,Buenaventura,spain,ca,,,,,,
4068,,Canarias,spain,ca,,,,,,
4069,,Cardenal Cisneros,spain,ca,,,,,,
4070,,Caridad Inglesa,spain,ca,,,,,,
4071,,Cataluña,spain,ca,,,,,,
4072,,Celedon,spain,ca,,,,,,
4073,,Concepcion de Zubelzu,spain,ca,,,,,,
4074,,Cristóbal Colón,spain,ca,,,,,,
4075,,Emperador Carlos V,spain,ca,,,,,,
4076,,Encoronada,spain,ca,,,,,,
4077,,Isla de Cuba,spain,ca,,,,,,
4078,,Isla de Luzon,spain,ca,,,,,,
4079,,La Concepción,spain,ca,,,,,,
4080,,La Juliana,spain,ca,,,,,,
4081,,La Lavia,spain,ca,,,,,,
4082,,Magdalena,spain,ca,,,,,,
